City,Country,WaterPollution,WaterPollution_2001,WaterPollution_2002,WaterPollution_2003,WaterPollution_2004,WaterPollution_2005,WaterPollution_2006,WaterPollution_2007,WaterPollution_2008,WaterPollution_2009,WaterPollution_2010,WaterPollution_2011,WaterPollution_2012,WaterPollution_2013,WaterPollution_2014,WaterPollution_2015,WaterPollution_2017,WaterPollution_2018,WaterPollution_2019,WaterPollution_2020,WaterPollution_2021,WaterPollution_2022,WaterPollution_2023
Fairfax, United States of America,27.85782136052932,30.28354669114936,29.540081465709875,29.90675433520688,30.28584287342307,30.82860944659065,30.349220245690915,32.1375184416368,34.87268505053584,32.68676555694662,30.48580801613152,28.281888199499225,25.720834694319493,27.152592381945144,27.54941653495002,28.12710254858304,28.333559757971656,27.43147264874111,30.03810575732153,30.32732479930719,28.645181427430483,28.35809069407577,28.414977787739907
Apple Valley, United States of America,49.767850507861795,64.47764301277492,58.073772121376514,56.46053364392687,58.01331937297295,55.81912283269918,57.8781802716688,51.89752713589276,52.64798122272322,52.42465869410672,58.65909806297013,51.94999041275211,50.05390145649852,49.26036342139217,51.64802664187151,52.57550085743846,57.62239047624773,59.55027212805192,58.26341244089111,58.01531978617259,55.06269654332163,51.951465514764415,50.76320751801903
Thomasville, United States of America,31.642042145140785,51.91360201114947,48.04260845487562,43.22429901228157,45.5073680059883,47.604994338952565,46.93834876205064,48.189479839861406,44.09097704638097,39.11639440436976,42.74839746285379,38.46366779128606,39.1592452927726,41.90477281734287,40.65078529032312,39.52053337972114,41.053586796404105,38.1795313263816,35.955385016942394,35.91113275311456,32.44850589810381,34.237238159916465,32.2748829880436
High Point, United States of America,19.6685974516354,14.489023696299894,14.886100578536148,15.331666443705652,14.89593325520938,14.318853684700924,15.36863729302105,14.532593158969732,14.854982456762148,15.2014009881632,14.702033338687835,16.339009116228066,15.90473845777019,15.50456742072151,16.529386132307216,16.298937102558384,17.91333130296599,17.105771221397244,17.867225778040826,18.067493225804988,18.31058233749416,18.134008194981,20.061969400668108
Norwich, United States of America,37.59627630089987,49.030922645990245,47.688316334040856,54.36198078726304,60.2202780154674,52.71787194215568,52.86627126401454,53.82477786995528,55.75193650846016,54.78316553351515,51.74984188775815,47.78214107163677,44.33608092846367,40.27712018626185,43.86410926475356,46.01658828451322,41.70245739608597,43.01982976772402,47.82814931520196,45.69352631586047,45.72122127195241,41.92492848823483,38.34820182691787
San Rafael, United States of America,68.63183270842406,57.22005783808167,56.60833984868654,59.56920075358057,66.47267342592194,64.71918497993087,64.31909464530075,67.13416050329438,69.08273460443216,73.70795887356884,79.15683644797885,73.85528845912768,70.47699325755998,71.19727456091393,66.57080236516222,65.38132380299379,72.93699090969191,69.35444238140094,74.17236902246965,71.07632398589257,71.11385183580802,67.28802235224832,70.00446936259254
Lafayette, United States of America,64.16444923770122,55.93678231587536,56.32680705311914,54.26304498011151,53.593080395037575,56.37789361019084,59.92678917965844,65.04133727144516,62.802911490998895,59.277419260485566,65.25717861043402,67.7843247759159,67.06858761115348,59.9548067370655,61.00732764324816,64.48694066440557,61.64851838934452,64.31800254323902,69.99916591706206,66.04795608424877,62.31880478525607,63.0689917186572,65.44773822245524
Lakeland, United States of America,42.257259758572424,47.15945036897921,48.15009227680338,50.33684999037506,49.42300959355476,53.225962639788776,53.03315674537477,51.75838237630832,49.060662766021245,50.54471838647031,55.62610090928405,49.896970326214834,45.2222784494737,40.94196687493487,35.745139949377936,35.62779378670416,39.52395678036763,41.41366731273729,44.84775352984732,41.33020580289732,46.8607525596175,43.40442829476805,43.10240495374387
Barrington, United States of America,29.28719389650754,24.8898882960803,22.10102015736478,22.15345646564411,22.43862968854586,21.22294655359387,24.08448399965077,23.33163582542396,24.590598665226835,25.16719305306213,22.716456464006107,24.775884252535697,27.02421755911853,27.616949121479944,30.29312980928581,33.04668663154565,29.422009158972443,27.139840687890626,28.49188615733736,28.26746480987093,28.706361304359003,26.152941527085098,29.87293777443769
Santa Maria, United States of America,59.72000233815097,81.59543781692413,75.96542988833794,69.41986652416236,70.22613841597762,70.05871334436523,65.68074562823033,66.51373453100152,64.70391108111379,66.74926982408181,60.83570564973445,62.33789632325605,65.390523235338,66.23118135714635,61.390747440736064,56.515878967367335,56.24765852348386,55.81226367488904,59.34401799809484,61.31150465850394,64.07015012477454,65.16473400618673,60.91440238491399
Asheville, United States of America,39.88605777876472,54.76338783607341,51.58102542206805,49.89329756216355,47.11890992271771,46.91271194348909,51.6468949553403,56.32337869552608,57.05751840339328,61.47308207140997,57.40394370102542,59.79059520283548,62.8421884893783,58.66483910913677,51.61119982531378,51.29877526376907,49.58995484667165,47.43481393544901,45.79026140146037,42.65245868375632,40.99547400794288,41.9365958601505,40.68377893434002
Gainesville, United States of America,36.718700106407944,56.09648254939951,51.7179167420754,48.957292847157134,44.09611664088524,48.39142231198421,49.5699751193227,45.29840302192737,44.18451320953957,43.45410745100602,42.43881501942084,39.75014662913653,37.65569096026847,36.846872385094734,36.960269873965096,35.47539118795924,37.157243620319576,37.50749236047185,32.51813128870457,34.57529661997617,35.18863457163829,34.438800287240866,37.4530741085361
Morgantown, United States of America,79.97025992348408,76.08108151824106,74.88706272201341,76.43936626883556,77.24163935928024,81.37103570363155,80.57774643955258,80.18705962384294,85.03659556165998,78.02139798271158,78.26782325714727,78.91671440292046,84.29400504726762,78.96442991288626,87.31784129186016,83.73310380461515,86.91039451956676,92.63953019490856,94.4183201401638,79.02304767719988,80.31966612108863,86.07713462955306,81.56966512195376
Atascadero, United States of America,79.25411563470728,80.64752854662281,74.42256004091392,72.98585765695171,78.40977338930017,85.42900561955886,82.95081797008355,87.2428862585054,84.64044775743842,77.95573311381908,78.55164723396106,74.15204752369503,66.03454181902642,72.25624144595434,66.48651687890651,70.80164874370249,79.80384026098163,75.85214902523386,76.84538143809752,81.26184689302545,79.55192174025294,73.67657180967221,80.83919794740142
Citrus Heights, United States of America,50.303616259890056,46.84592429661451,44.15129137116275,43.90295390047725,42.35012853294918,40.955161011890375,43.040042810115615,45.86518775930693,50.23955505721893,53.83590917341359,55.25173581290888,55.53714113869104,53.04525879318711,59.08885988864724,61.52028494644758,61.56245441297872,57.93487938477339,57.36571992194512,58.476286771384686,55.38589516431868,53.24704731913253,54.48431689499292,51.309688585087855
Wilmington, United States of America,56.52631031961861,55.016857494899405,52.9924672307324,54.3518964450002,49.800061879336766,50.73352651165055,47.4374103379466,45.05285140293037,45.40491222058528,48.49063778974002,49.12863981368975,50.004690448146654,55.320037360443415,58.07900629190614,56.762775666920106,60.33336780725495,60.63446961436095,61.24279161229979,59.25710496138674,60.5663233503389,60.4989437098244,56.43566556152508,57.656836526010984
Tupelo, United States of America,29.70177754449967,26.218001909305386,24.932828305436008,25.96618733369956,23.006602868910203,23.347589432229007,25.44126987019724,27.34420081731744,26.61944642343355,28.554202967850728,29.436663399687667,30.36039395567424,28.30141030483935,29.70828105246396,28.67406299871796,29.962163689497253,29.996117018514465,34.08493241890248,36.109800486119696,34.73058799866488,30.821965679677486,28.28262057012141,30.295813095389665
Perry, United States of America,49.59053287133766,48.52787537738261,50.482355545627904,44.60770054904793,46.71535119998664,48.25586220999248,45.17260801245557,42.54495559219188,42.10849020537928,40.17654639762376,38.87305382152643,39.89517410784216,35.16180209333629,34.17737749614561,33.1090525212239,32.56361398733786,32.79614773339267,34.407597770021226,39.30693012904049,43.9793892018424,49.573400647184606,54.56275554304602,50.58234352876441
Davis, United States of America,19.759894559274265,24.68040943767597,24.00105311626966,23.74056343590499,23.784766599620056,22.354871869290445,22.606680444143493,22.23124893696492,22.563579263221097,22.69591932689683,20.8639697172262,19.49078115137608,19.55284061807514,21.611221347637866,22.06701787787658,20.90130238102834,18.27570674837639,17.984662646181025,19.551564423150243,19.066009491702754,17.056438442583783,18.13705279096707,20.15509245045975
College Park, United States of America,41.04941972243407,60.379577802863096,58.27915052298565,55.281931798972,52.30758438203927,51.588517944896736,57.039233821391214,51.920987212456126,56.08293951993132,51.03763813758,45.909690386598186,44.78242439605101,45.69833946278782,46.32977179152433,43.45610673736112,43.60137254506616,42.87083233731282,41.56910953137079,44.419736883990375,43.07738899200395,41.14444509284187,39.757775567707405,41.87040811688275
Bend, United States of America,64.49340130908372,61.23305890960864,67.94815115524682,63.75712172787304,61.4075711894677,60.39989567844018,64.55951851934788,63.01547670176212,59.618935745877714,64.06144803187806,64.93552700018576,65.3084727952854,64.45282889037672,71.56812504362574,74.15191313005086,71.25881664185555,65.19786167277657,74.36151450516509,71.04523021776475,73.96840094569708,65.12304764244652,66.73247715653669,65.7832693352654
Chapel Hill, United States of America,36.50225289822042,43.71682761769234,43.32038880249308,43.3530268144835,45.95331348941132,43.07576839346448,46.93989925142894,44.41141996986906,44.32793360119927,38.953238948547,44.13805455469939,42.66327773096463,42.77981053829964,42.174403336254784,44.93254958167104,42.49020438507242,46.26856355810912,41.16620062279196,40.66869535704099,37.98507403110247,39.3281251118008,35.31132540788255,37.23229795618483
Pueblo, United States of America,65.31986626924922,46.56702796022922,50.605834286986784,47.10652494078512,43.55752482632532,45.66660965832887,44.86654958494465,40.74179777724908,45.75414141992924,49.80472078632648,50.40550229382836,50.01072783143014,47.67124072365984,47.08547013474639,48.27541790271479,51.976586123071954,56.72981617263772,52.45359706096755,54.67794302559157,61.4520298950863,62.211898035228,60.9034691929518,66.62626359463421
Clinton, United States of America,48.05894372637458,52.644959614385314,51.87017053292749,52.625050537422645,54.06185527573925,52.86765346892678,51.56041585066976,57.33892234980639,54.46283182995044,55.27614118225886,49.63413822114782,52.39622157043614,53.55008709401481,51.74543882935056,44.6729016574144,42.104522941451485,44.0112861835715,47.18746111608039,41.99887270116004,46.33590686130732,48.081328551851946,48.9400774691037,49.02012260090207
Renton, United States of America,16.117295418999948,15.380685401892848,15.73913817796184,16.12681054626814,18.03536679335837,16.83284303041248,17.770658389160428,16.64460155747772,18.189128810916024,18.130857553862874,17.681454331812496,18.99894678113968,18.221905762397007,19.09073359031372,19.88580037678218,18.57424099015885,17.59214376385403,18.205180787095028,17.51508919378429,17.438011445185456,18.525801958479537,18.805339786641,16.43964132737995
Highland, United States of America,44.69999600907968,84.62606586332825,79.45916697220515,75.68116637902605,76.48164334048485,76.40252136210873,75.23896600004318,71.82591170489941,69.57727329079005,73.74586335464862,79.35703507639185,74.15738746797398,71.3362622581381,63.20238788149989,61.09448517789602,59.30809573482249,62.82741202206903,59.92032005583036,57.72285851935614,56.00036260270991,50.45258172441852,47.75608449230052,45.593995929261276
Bowling Green, United States of America,38.922344987215226,83.82650694048522,73.05488128360898,67.50002592182285,68.33802349223774,65.53009079177997,70.30688042516138,69.96233557618329,75.66826102371591,77.40445829243193,76.20307949942573,71.74847736359234,67.69105812298734,67.44230461271087,59.43572180551931,56.75628074063332,50.9642696764916,48.77396164086382,48.98643890845625,48.43278455086691,48.84198288881938,44.071953166654126,39.70079188695953
Bremerton, United States of America,23.860169556517988,27.32002534520485,25.639411512245644,25.957847903284303,25.70727782150555,24.875320792727795,25.114822978242582,25.19270540768141,27.68995567816344,25.385614955288744,24.616309815374866,24.192959847394,24.32505050199949,26.99067121456231,27.25832082340017,26.256642913698528,29.068948070814304,29.13852278894436,28.80734776531924,27.91123248560275,29.145487340099777,26.908511768622542,24.337372947648348
College Station, United States of America,41.86164489389462,39.95394476541455,41.06752446627638,41.12608291648279,41.25475263390289,45.6179795802582,48.34605422242427,45.670329469576224,45.188147839286685,48.67732784234615,49.23737616144953,46.404098605973175,45.62176167738191,42.224286002563176,40.101316111354514,38.98626216551197,39.51059334111064,41.9935447431541,43.387483741176624,43.12228733380375,44.10758974947538,43.48467419338915,42.69887779177252
Ashland, United States of America,4.985185087270055,8.480669620659834,8.730637369812872,8.693872158833674,8.959977115716308,9.064725680135188,8.040181385982917,8.038953401876723,7.38058222287802,6.811021645154376,6.362747869636875,6.549822820603031,6.2266071940833525,5.723418226232173,5.069575729407008,5.446283253889048,4.777551037683425,4.927026448740015,5.194880883435764,5.173259183575818,5.080763602538562,4.880542479926531,5.084888789015456
Greensburg, United States of America,24.05545742389852,49.19344061967888,44.39530057114133,47.44895875929675,43.41231928383073,37.42746577432169,33.821488319947385,37.36637289950816,37.30954780206714,34.52738248878027,36.031855171931134,35.24850034025139,34.027402415822536,34.07762006195614,36.39082469708735,33.88638275648288,31.47107359565978,29.28135088670352,28.21208306033837,28.59650548780773,25.21051819700075,24.97527401237577,24.53656657237649
St. Cloud, United States of America,40.66783448048031,60.311995724021926,63.28156672479804,58.7964413293034,53.4780466491632,55.06525916897107,53.57695475634376,48.82814661539496,48.90959422224947,50.63067952161072,52.037223195304136,55.3851462775761,58.451906614288,60.72091849151482,53.35879022174488,49.59079821822,52.25638638112055,49.09413255508152,46.66015900838585,46.07889521326509,42.99922824700609,46.137141809283634,41.481191170089915
Butte, United States of America,40.766863312781375,55.21704446847471,54.41835822971829,55.07995361917455,58.95844216126817,57.24833796652511,52.07818681916983,49.70191201153186,50.28720970267775,45.15794117929914,47.24630413530856,40.627657564516994,39.52772382181828,37.27311386769789,38.35047758654088,38.79280360068491,36.05833393489304,37.39116170580013,33.61073903358881,31.96928177968758,35.94105728482943,39.89455306565751,41.582200579037
Farmington, United States of America,42.049241603812405,49.31261458094186,53.04883948676211,52.008738276562944,52.56344622251958,47.36263071994621,43.98456875733778,42.682090711198576,45.70207444356788,43.93415817823109,39.35495146959572,42.80819733115931,44.727487987593165,49.764091283058704,48.31753354240112,48.85038375051836,47.89967508264477,48.90250617989007,54.20658165358154,48.37588802196147,47.435606926505805,41.86547805405605,42.89022643588866
New Rochelle, United States of America,18.581086943965904,25.0813190462207,27.29646137922748,27.5611685132856,30.829499416008115,30.237816560203708,32.58540686445803,34.975082150230016,35.22364218813336,33.921569839289404,34.034209695376475,30.099651556782785,31.876974048186643,28.090074266670246,25.61476171307836,24.90649140360175,24.05648004226418,21.508433917170724,19.57780536664247,20.11739653953081,20.123860290150628,19.215828085076293,18.952708682845223
Pleasanton, United States of America,46.42850225699829,58.31250182100341,55.96343130105497,61.85413699807414,66.72424145448053,61.93903771970615,59.52147314711247,59.52169786704934,58.177198775850606,54.30152933398387,52.4141504848497,56.22816681301529,49.98462764289969,52.2173246954096,53.00988523163195,52.99966581072997,55.55797794378144,52.4690512509815,52.04130941395463,51.30319821447269,51.390351068189176,49.53675628376711,47.357072302138256
Corvallis, United States of America,34.23147940723189,55.03691273546156,50.72046736235274,44.625029781970014,48.18722728758572,44.13644146878105,42.817119165607885,43.92217352000013,43.37422271925476,43.57062029845144,43.18989012183199,47.80720121201532,43.83483867675264,44.31682555874432,46.21745775582646,47.35743592516558,43.47537039987276,40.70874737090614,39.80953610515568,37.66572345625517,37.67949757673748,38.29319766075677,34.916108995376526
Lake Forest, United States of America,40.29896855946186,61.20239281967201,56.173298148492606,53.19686292864819,52.42586042042237,47.7784469582285,49.285775502961975,51.45549290549811,46.4255988046474,46.74391027456602,44.823099211585095,47.5645479221718,50.80101051375674,46.39327681543694,44.855778440341176,43.591687203298,45.07479007063493,40.45292905362047,44.66195669044186,45.33967119616697,42.29207698872229,42.43591124452195,41.1049479306511
Gaithersburg, United States of America,14.243778193883184,11.24756525636645,10.970286782841743,10.541652171217722,11.256959437170512,11.64267944588392,11.942759022194814,11.849253531584424,11.04972533070111,10.97239162797463,11.249138479612991,11.745420727385726,11.36952585570947,11.916909419373416,12.451036104253864,11.249151046120716,11.843921518960972,12.675304959796934,12.694231015900694,13.303560891247637,11.573297596102355,13.010849622874106,14.528653757760848
Easton, United States of America,36.81756726870111,48.90199679868153,52.65500658057598,52.23002683851436,53.015681903944206,51.575121423127946,47.50312932218622,45.92010184380402,42.98723822073996,40.81647608889351,40.30631436337886,42.36888588409256,40.66748215378556,42.681782717478434,44.96934300194386,40.69890467074154,38.89252948534735,42.27257163904006,39.92599096230439,43.04017846576549,38.71876218274394,39.21805035200785,37.55391861407514
Hyattsville, United States of America,36.157816940784514,68.21259443229653,66.73789891679799,57.60496033236668,53.43498208936698,53.61898382585527,58.02997579236512,62.95415251748789,56.54191590214509,53.40465775365699,55.808555816696064,56.549844306831744,54.16408084183025,52.08205924189552,55.927122709801154,52.983339818037,46.39102310693246,44.23715471390423,43.84135250045132,42.433889764742176,41.46668810595002,40.03492187003355,36.880973279600205
Fairfield, United States of America,32.90694097567402,60.834198863231066,53.90390694124586,55.47967878357582,50.80023101816096,46.51977260704211,40.36176975004962,39.50367256409152,39.69579961780736,41.28237370202616,41.62615504846383,40.93796301259377,37.95514851116656,35.97653230513686,31.559128264636843,32.225027705466616,34.2253816424862,34.80007948897396,35.53495524893662,32.83806274849629,32.536125024466564,32.939701895069625,33.5650797951875
Trumbull, United States of America,18.01090880390945,26.23969579913029,27.876708809731007,29.03322667661938,27.992385287518,28.360817778327,25.158959505327733,23.268287976623583,24.471841850509573,24.195111991137782,25.2640553043054,22.85313867954296,23.74967071333836,21.792394168191333,22.637813773927228,20.712258896515287,20.414811088932225,20.207654661893432,21.300283410316897,20.77462085330987,21.10274017291576,20.165314064122303,18.37112697998764
Laurel, United States of America,41.18058247009382,48.7714326694139,54.812060965259285,53.75270616878173,54.14017498275003,52.66166406784527,48.32651253418612,42.02367832066104,46.264233465728886,46.81054818139825,50.8383810113188,50.440339587431566,53.87644160852533,52.69873501923024,52.21289790426199,49.57105698634072,47.39431974448777,48.12849494461423,47.24331373946059,43.92176730856303,44.796579827047736,43.411445899174936,42.00419411949569
Athens, United States of America,46.31678600681738,55.32253345948679,54.925370459641165,58.97205732445166,58.22675087100912,55.9137358725199,51.15644615753064,48.13209138354172,50.1364660668751,49.68966176477784,56.283974678197616,54.59797264980367,57.76528440269243,58.88775171536312,56.52492478352441,51.56523965097436,51.26770343360549,49.08705447194989,46.2680452718128,45.88063309813842,47.71963461875392,45.73619269061968,47.24312172695373
Hagerstown, United States of America,30.70328732747371,51.36682085188373,45.29142973112364,43.46173430353792,40.42655193838711,41.62201902093426,38.90861832574022,38.86477166423504,36.79357137064668,33.991058478131976,30.023390711384938,29.940704776089184,30.70476600317353,31.99826051311748,31.050849217721584,32.84795740963885,33.758531248968204,34.13733920164628,32.08703906664741,31.976814386175125,31.57891322565424,29.818872439018037,31.317353074023185
Salisbury, United States of America,68.21291222818434,57.27892864053178,54.835476285973336,55.55945949550916,60.55984744907648,61.25934335259851,64.843855455933,68.03803486023628,63.417620247554254,67.7683884715073,70.60068602173702,67.83681406285899,64.22820787313509,63.48691240928413,59.00785069861888,58.19032877036532,64.36139051810298,56.17431285047447,55.49232450249895,58.27873579888713,63.79649562017588,65.82840844262358,69.57717047274802
Georgetown, United States of America,34.849599944413285,52.42742780462979,51.037424432082,43.63895521528284,46.45061347322517,47.65781571724341,51.03641457524729,49.292379570185496,44.81828244922194,44.34568135562583,40.664179428868216,37.858164157434,35.84865746620615,33.064173168364285,35.17245410571294,36.480598929341625,36.21902410212407,35.773543914330254,37.89315533968332,38.78247635016808,38.66686296782795,37.032744282470205,35.54659194330155
Milton, United States of America,64.20718275286711,83.09155953648259,85.05755396604019,84.15325336978714,78.50526272846191,81.67464958866798,79.28795193454138,86.03242945811188,80.98087992110966,81.75635673089259,86.15729346750794,89.84355957027367,91.2999766522618,89.26816230712083,86.01633958750925,79.43603598859387,76.62209916277855,81.54850279992597,71.350010235364,69.59146956761175,61.85771397595303,61.39599733293523,65.49132640792446
Richmond, United States of America,52.596485264717884,42.57488794916099,42.99123101242503,43.26246483737483,39.21629579997877,38.6179884337687,40.089826875208686,41.53882887921375,41.68940484297461,40.886760043667486,41.79311196795784,42.65554547526671,47.35221717639936,53.67553084087104,52.01170350367616,56.01362866615449,61.446208367388216,56.22868927647682,54.80799346501136,55.56505629435304,49.56799817710329,53.73846072345034,53.64841497001224
Keene, United States of America,51.696187861334565,52.18371280947213,52.52386612041081,49.60516363071434,55.69419955057358,56.3772368236716,60.215668904495125,59.914572509871824,59.56629728387998,60.17829806159968,56.46135211469692,50.95551204011876,51.193771330511815,45.41585809260158,45.96189343074828,44.70683322835121,41.93512167597939,44.81067349067487,42.90832057837097,43.16204058164232,45.61691190353855,52.41728280109268,52.73011161856126
Johnson City, United States of America,13.44724009726042,20.22185852674996,21.44653801383366,21.50079692067772,20.3909531528907,20.618100621805485,18.1647805016901,16.972932320759718,17.131602449350776,17.31026009880686,16.534043469587644,17.55201933125619,17.61724900479714,16.548585709431794,17.79443113673495,17.262865476684745,18.42500017318166,18.01344596067536,17.569672050650905,16.024901445415868,14.40815527001024,14.3463632396878,13.716184899205627
Spartanburg, United States of America,26.88827847790845,27.816001134757347,29.209329296603915,29.67420633517888,28.00157309450719,25.30253873103797,23.858627719289643,24.23184154581332,24.42749338925823,24.6403941398706,24.258037283915325,22.07398145716472,21.5815866082807,19.639891920455604,18.48878120576635,17.706639245087487,18.678400199714392,19.87199885347916,21.330527147728628,23.35908513386277,23.32319810467943,25.03445058608905,27.42604404746662
Victoria, United States of America,17.851133803187533,25.77625198117656,24.995407905911897,23.677460330003548,25.78478941400635,25.14642034271664,25.708367188659608,26.161217911370883,25.10447072335464,25.43750849988331,25.838113500226715,23.40048188197456,21.1688144113648,19.091316244995948,18.304778844280392,18.572292034676348,18.868522160334543,18.077038409216563,19.97926783484767,19.78824224768784,18.79979590237924,18.11992564911254,18.208156479251283
Banning, United States of America,53.82069689932305,47.46783175350091,44.54884113855998,47.55516846074831,49.09625478694485,49.77350557025248,52.67607691310049,54.633197561188815,53.89211748585322,58.5200857387476,53.13019293347522,53.17469624304438,57.44445130208922,63.56402981152808,59.50098915126557,65.04390226402619,61.86487538905216,61.3136250498014,57.72155837112456,58.88542571602176,54.65706904380232,52.53590193271417,54.89711083730951
Barnstable, United States of America,77.93545517369952,72.08221683525373,78.81005226617121,78.88214996805196,74.27250958044925,78.25489688692585,67.82560983780664,69.51730512381697,67.38859817277344,63.37861958414627,67.69634784362896,75.48063676949425,74.937527289957,68.35253871935366,75.12037616088249,79.06460246698678,80.77867968409505,83.3481114712088,79.26080466882357,75.33932485865822,76.75116800172121,83.58698704669833,79.49416427717351
Bartlesville, United States of America,84.96899980283712,72.22481774683396,71.55555258663915,78.79142966295818,77.84696728024858,77.87867224752539,85.96870311522497,75.49233110000705,68.30853455769183,70.03388612856274,74.41377096336224,72.6406389486036,76.18633357528552,80.61406670647654,72.86652474786486,81.45848518746386,81.83839495319367,84.41513026406963,78.0153811640293,79.77172965146511,88.0776736125487,78.5135025842333,86.66837979889387
Baytown, United States of America,43.43244933430635,46.939391549002615,43.95538190829577,47.395490474694704,53.643129835999815,53.66601044489099,52.912936049406696,53.38323061522935,58.34006121314207,60.63750735264015,63.2132178122294,71.27708132318634,66.55721907932174,61.86406596810208,53.54323879557135,54.20986345743778,50.1601849441093,46.080446509454696,49.73036976096841,51.54983344552189,52.235771907650175,48.69088209535933,44.30109832099247
Beaufort, United States of America,74.38529726041985,69.41228494408276,68.5663489371078,70.46585248747606,76.73419958502934,85.21857994012619,88.05038137223279,98.29979440545692,90.21965507575132,98.99824414396406,81.12779746557783,85.96382528375318,82.5353525427468,94.41129752273108,81.46397302321523,90.34015528103517,77.69334730572774,77.50455080848474,79.79990591311177,81.8760756074701,79.34401367302003,74.49972721401211,75.87300320562825
Beckley, United States of America,58.04941313329087,47.9465268815672,51.7727144417776,49.41876657521188,54.68770238624086,58.92578168487256,64.54156661210935,64.6809289035429,65.1777735366557,64.29675107626193,63.10908394397848,63.31343713067888,66.24113726780475,67.80551843664799,68.38641310452543,67.96812828560955,67.09417365816772,62.62132443078541,59.29699687597669,54.214905226459656,56.33958410861276,61.30714949700058,59.21040139595669
Belmont, United States of America,22.699550611485076,28.56921483389136,29.55527215066469,30.207193801719946,28.40939922743574,28.183527749272688,25.035825679682823,27.249389694904103,26.711183461967146,25.788984908444977,27.56348468496553,27.63748804923079,29.130307133181667,28.21819609818775,26.932276441481125,26.9338892216808,25.030676427379653,23.890364201486523,22.466683059882456,23.51958211879751,21.919492838944347,21.043355370951268,23.153541623714776
Bentonville, United States of America,55.70547885518637,53.550434533971945,49.99026069740823,48.56636018191482,50.18797733032066,50.66800408296883,50.942143034647486,47.04216687537358,47.890251635522695,47.26059003226281,47.28020441618779,47.55453253971226,47.06425540453,49.742524801603146,45.024613975679664,49.34521417205649,55.56566100561301,53.492306323799546,54.661393228126805,48.45681440672659,53.30480246600044,54.14725971740879,56.8195884322901
York, United States of America,88.5078184818908,73.96074690486137,73.3932085917358,74.47795122582265,72.54038647714417,72.11827880614348,78.17878919145917,80.15501471992742,82.46042809360614,87.15259655175757,87.95825659382972,83.09084518103465,81.63548035532327,89.86735743919134,96.83067171115924,83.25365634690556,85.84682089791592,92.23336511882069,95.4168843558089,86.56496039199293,85.58699027930727,89.66720065112156,90.27797485152861
Delray Beach, United States of America,65.00883001945174,56.69556164310698,53.60999000734753,54.62406471661104,53.63349267149464,58.86402668083889,61.21664561883032,61.35910283439744,61.40560614821982,67.66081131086139,64.49487376841596,66.81626646553559,65.31352453467147,72.03843164157684,70.25373823760869,65.35944948311587,65.01606080976707,60.330934551616565,59.94179477916191,63.68888619732966,65.76688055840211,71.54776916559318,66.30900661984077
Newport, United States of America,88.01183504733221,70.2098897600341,75.93594553850254,84.94501041756446,82.98206934401219,77.51001425757853,83.92254068796117,83.96481934095006,78.19732241636459,75.5415266064115,74.43416195466177,76.46951137036295,82.96390146592574,81.36954227546248,76.6453987265738,76.73734347197897,81.80839757165224,76.59340557816945,78.10652983656189,79.3586650645134,86.62315659160467,90.65054204880774,89.77207174827886
Grass Valley, United States of America,21.944010442918138,65.55282776085313,67.92469564914231,60.03960873006292,58.688762981488416,52.53371313288511,53.04398270382071,52.12202250408716,53.13861899763864,45.98047634212899,43.3123206484295,39.8977803369297,38.96997391299277,34.71516386697315,33.086448488209506,31.15057374921778,28.627875505497585,26.54397965718368,26.52889379946882,26.91556216266544,25.84063079074697,24.045915562108373,22.382890651776503
Mount Vernon, United States of America,35.89521302877238,57.0488949265865,58.934060605085655,61.23186439471284,61.7885716455342,59.96635273916037,61.25101979558463,52.73341004983469,55.82446347250689,52.99278364656869,46.99695405324602,48.21467491686308,46.31783594355715,51.911104362403655,47.685258006902586,43.71243383698839,48.514915050394656,48.10610780539083,47.48093852556521,42.10433029194614,39.2242455949909,35.63863908958379,36.613117289347834
Medford, United States of America,24.47801174352206,23.098465652762503,25.28692578165333,23.541517107829986,23.31425314808973,22.99277487646316,23.77919748011508,26.323186009054343,27.282309044203323,25.30599856384728,26.93835912184328,26.89233831877788,27.365277219986684,29.37590116248657,25.02627876842111,23.737966593650007,22.089515721443608,21.673775809466573,23.735381478268664,21.633548639975995,22.219262867742465,24.344568452979782,24.967571978392503
Ukiah, United States of America,29.03574611494262,52.42883176737857,48.10955025094271,42.68593538338413,44.50551607166668,39.89064721482161,37.99266525865031,32.777473254076,30.772553058668137,29.462609747005,31.0229935218518,31.12946414855615,30.63374470366117,29.478202916139068,32.08372627931867,33.46826788835815,35.06169987230074,35.13761888101479,30.503421835502383,30.18388722472704,27.90252850830325,30.363359232430696,29.61646103724147
Dublin, United States of America,40.13121348831498,65.81109092929061,60.97498336639631,60.28571677320085,59.38281632460152,58.3151225829396,55.863832253911255,54.971822185155226,50.00217172148472,50.40647856985837,50.24833469722408,50.75254222713804,45.49894354641169,43.66653720204687,41.76659813914087,38.97966201941608,38.197569935489184,43.59380726328698,41.59385076270773,41.21227521855659,38.988770414589794,39.06853113721495,40.933837758081275
