City,Country,AirQuality,AirQuality_2001,AirQuality_2002,AirQuality_2003,AirQuality_2004,AirQuality_2005,AirQuality_2006,AirQuality_2007,AirQuality_2008,AirQuality_2009,AirQuality_2010,AirQuality_2011,AirQuality_2012,AirQuality_2013,AirQuality_2014,AirQuality_2015,AirQuality_2017,AirQuality_2018,AirQuality_2019,AirQuality_2020,AirQuality_2021,AirQuality_2022,AirQuality_2023
Athens, United States of America,55.827049980408184,80.23040764030021,78.38321595231463,81.61979024497322,86.7720811666153,90.51443928473468,81.27488187151943,77.69134163484325,71.31109054981138,76.08791499447543,79.81840940617886,78.98977777455265,79.76603239540088,73.82125578542133,77.48453703705431,74.4236511723071,71.36077599659082,71.48568597012381,66.82825274797808,62.17692284752781,59.83707014113808,60.51055520784858,56.943590980016346
Hagerstown, United States of America,67.12113305246294,86.47031382826222,79.9060491088159,77.47542796438665,78.47605881208153,71.64478609631557,73.1382677977468,80.35827240609436,83.54544051839551,92.4255470110337,87.7926621854617,87.21057124730577,86.36970767683438,82.09362660437807,76.78791525392865,75.59438022891153,71.9409322000901,79.66062417761631,73.93965501306903,70.20205076567814,71.47675541686324,68.64322854177162,68.46355571351219
Salisbury, United States of America,66.0924410308848,85.6396447622501,90.01913000862253,82.90208746722314,90.75218594922868,82.16134333861491,78.695229822315,78.81897271645289,71.19758704582554,73.6266505945607,75.80283238022145,70.86615638221156,75.44925633867136,75.50092733617564,78.15186938624153,79.64469853425656,73.36950149713768,76.10386327372703,73.79831813317732,70.08300364251286,63.32594869583087,61.50331373617349,67.4142898515025
Georgetown, United States of America,44.524681516996935,82.55994736018793,73.87766669905503,71.3712600561069,72.45729440743267,73.91402965692554,73.69890062671604,66.79525843840518,62.41584802906467,55.72166565687172,54.81648626177109,53.55101486853303,56.98606411706023,53.61004794288104,54.382164051872415,51.43783470750581,56.42211367448688,53.71402760938089,51.84645643999716,52.009574299874416,49.5503949263659,51.09349738887746,45.415175147336875
Milton, United States of America,63.35752772151701,55.12299575385373,55.12731139996257,54.38055930192265,54.875030137158994,55.021290356772994,59.47075897836359,61.19323522984898,67.6914107287086,65.7782032793308,60.97988736182462,63.66140663277604,59.781087879253086,65.4598339122483,63.98465489561952,67.34896773686836,71.75521006325852,67.99056456752476,68.73344900808111,71.59891598757572,73.3328599334746,68.40175023212498,64.62467827594735
Richmond, United States of America,59.03932824246869,90.33790092444852,83.9594375435401,74.89005387965413,71.82600195414327,72.97886832081727,76.51394694517627,76.70011891687813,75.2580296723228,79.84235660751203,76.13008306676291,66.35583298630982,66.1403085712654,68.86444680000498,64.34873556852317,62.46987503724248,61.06124991029617,65.04143810648496,64.891743294008,71.64166757158165,69.97181953077138,68.96757083559946,60.22011480731807
Keene, United States of America,53.845251192904314,78.5848531887325,84.99431895557495,86.8913341424205,91.22413990206148,79.76365521250862,81.28712251798368,83.97726629635694,78.16549585874878,81.43213490179484,86.28205033321638,88.45093771174436,97.06031555647766,76.40013809247702,69.87558566946508,71.83833135022586,77.11620024630298,72.49652319400397,63.84759747698825,66.72595042841226,57.69025607707498,58.9824756267204,54.9221562167624
Johnson City, United States of America,70.19358560914465,94.71948976202486,87.22643834957579,83.57091493882247,85.34142652550752,77.67707972823872,76.23792193012332,79.51013427757869,82.28119791239527,75.31588755654204,69.615423547555,67.52269487961667,70.89397441399507,62.0733036804201,61.65791474552752,67.76510096163287,65.65984556043286,67.6261733189784,76.07859011661262,71.89519223456384,68.01160623368077,75.75284894778575,71.59745732132754
Spartanburg, United States of America,71.91976560115332,81.63227699277398,78.97002330778884,82.06748461224788,82.23403881458236,83.58310676549723,86.16302641337717,81.88938869077802,82.90490301719296,88.00102954582054,76.4582032272289,84.2675056733476,75.9067667833103,82.41646977446145,87.72958259529284,92.50110218790807,92.57740008383378,80.78340003945465,74.10522756811683,77.21918421423769,80.62316125650007,82.8220401042727,73.35816091317638
Victoria, United States of America,51.249867270994635,73.94530267268128,79.35443635764182,77.55487168059197,76.5548471132853,73.77841320383037,70.22297816081674,69.66849225389493,67.57153721648532,71.39669559895512,62.12035806276687,59.31164509429493,64.26048462313975,63.44275891925994,57.16753604541176,55.25939955833004,60.57804149891134,61.657308017675945,59.51591102018599,63.01473971842955,58.45058016423166,52.94761612456377,52.274864616414526
Banning, United States of America,29.5675229744506,77.44095874551228,70.12540270033877,68.8442328889301,64.22406005425208,58.8004003475661,55.70940500674531,49.09884276088467,43.87652678862472,42.47707923657228,46.03612557683914,41.758895427104726,45.1434455051948,44.37144975118364,47.225072695206926,45.073423783865394,43.51664794703329,39.01843436340282,37.76066140526395,34.73462013374765,33.623825974056096,31.278131138446582,30.158873433939615
Barnstable, United States of America,52.07669414491829,74.71176285844399,68.23167859502593,71.04087731208799,75.66576219671423,78.21349463366693,73.06658094599915,71.74691689458574,71.85781168857359,67.9968105890604,63.72230939928289,57.17476773830412,65.3158525633781,66.85663202832002,67.16072803412588,71.2942998076281,65.78658013428816,71.96531672213284,67.5229262739317,62.53287814853441,64.04578877544618,60.04210834441461,53.118228027816656
Bartlesville, United States of America,39.625165339876105,69.17664253464697,68.84589277173801,72.4460313842934,75.75530775738501,69.90902385876014,67.14196841505964,58.49407324821218,54.852490672116005,54.13364587557614,52.70595022164457,46.31006966686548,45.56402585543133,44.4012866253026,42.60182490272085,42.66981971107588,42.206680714780624,41.40447285403496,38.06595846258729,38.28981080574494,37.83776013719126,36.18066687816295,40.417668646673626
Baytown, United States of America,52.01919248649438,76.77454285811041,79.92192281058306,68.73315903493263,73.46272743774794,72.70949577337346,71.74912509991795,65.01663438274564,63.25850625871627,68.76966593062625,69.58170345397447,75.2729928557472,72.01167423911048,69.80560925331396,65.61183180412763,70.91291327216383,70.78520021496905,67.63603992017504,65.54273862671697,65.20127491698396,59.68314234709529,53.90249124981399,53.059576336224275
Beaufort, United States of America,45.627927282734184,54.16394377927989,55.59147554204855,55.361226455439486,53.0901725598656,56.31294368708021,53.63367752602053,51.35891059447025,51.3574259669912,54.20600552819276,53.79357388410741,50.70527484984236,54.29267312450577,50.05651804668612,49.02961133857456,48.33267774236802,46.82623861045928,49.57492479284264,48.05897411647307,46.21092452047412,50.37443224968481,49.52689553751703,46.54048582838887
Beckley, United States of America,49.53821895718241,81.76381896413106,76.70940483499572,84.49279767831428,81.09800270983155,77.25341002997055,72.5710801667862,74.58018181350842,69.35383464502453,73.06465041307604,80.21547249544818,73.60058951875726,70.00342725502509,64.61452086979575,57.82943817683156,53.79040613312649,51.74587329926417,53.34900272617898,52.679196018565015,57.414596906497295,53.59029602211682,50.51658821012767,50.52898333632606
Belmont, United States of America,82.07973500941242,82.39399163507633,85.29626824863762,83.21804543172026,93.30032016394252,91.1513481755352,89.96578085223022,86.02565675324482,96.87202768533272,84.27597236233352,82.4742037462551,93.45472348812112,77.04395876471045,85.13264253417177,76.78781071883394,68.87086607814237,69.54363711253973,67.15588570036101,68.63518088873757,67.66254763611026,77.05157035022492,80.27536529580617,83.72132970960067
Bentonville, United States of America,80.44004351048544,79.08035056982048,82.86112464092587,85.62356874055533,77.93160606982062,78.2124098106661,74.43965123731508,72.8443565433163,75.83027445024821,74.32614718153329,77.78082661237386,82.01167051608053,77.02367886147306,68.56439383445493,75.85736937443535,75.43812666832855,84.32641231741961,78.71834165904063,82.74949887949634,72.42664352687854,80.3801554562496,86.78355597805648,82.04884438069514
York, United States of America,40.720022118383596,65.08863437916852,62.78039361737039,62.8267881611937,56.126259659673,51.473777459089696,45.446789559733766,51.947603683151776,52.32345133620471,50.48753890971823,49.52910357540648,50.34332535644767,54.82431960422409,54.8441972834592,52.68792359431722,48.15962930189946,45.020443454774856,40.806753189084354,40.49037134240498,39.31382410944466,37.376393696135096,38.98104893098726,41.53442256075127
Delray Beach, United States of America,59.35169491145735,76.84549165521621,80.32662402011017,73.96018176279159,64.79388862572965,68.46490960418657,63.57073168429287,57.8726463486603,55.53636350684372,60.14186941084637,66.81780017035388,58.96983129980197,63.44597118673987,61.56396253596085,64.39045403771726,58.97888202562644,61.58149153568535,58.73000111833334,60.69361665563569,61.74151325286576,63.2637013223579,54.430489221633735,60.538728809686496
Newport, United States of America,75.45826405322325,77.92785772515913,77.38469755086993,73.50234124021789,78.49670182999986,82.02478016191994,91.4937339099214,92.85572068353508,82.38074762735785,83.95203596361908,88.07774662975827,80.35915176433481,76.23911933498366,68.29008482998653,63.48180027327684,66.61260427314782,69.7651957841305,69.82142190747561,66.59176461328609,75.07704651299224,82.35802670025261,77.28146586913948,76.96742933428771
Grass Valley, United States of America,69.3956735349749,65.45911213070112,60.24948867635625,59.29773507423117,61.71575986948898,59.72203318778018,63.44149567716942,62.47383391526882,71.44054275942364,64.97539406911041,72.33713608376708,78.94186458303261,83.64070042711556,86.07199258276485,97.18955864860224,80.16519369467822,80.1541895901037,79.42753816730705,85.08266733460168,90.02920501164255,93.21898893095936,75.80816410883214,70.7835870056744
Mount Vernon, United States of America,58.806968630715176,74.56265429087499,76.32036160975719,80.17325865146911,79.57041469604923,76.54363323840553,68.76533350324355,64.60241066118797,60.68192597654532,60.93244782653515,52.89758353924955,50.32247889022557,48.667208855434055,54.23082007516373,54.035032604580366,53.09291508676736,54.85170499759801,60.73161902599486,59.37123355062118,61.03968736892396,60.69170603748716,59.65365753933486,59.98310800332948
Medford, United States of America,61.839542996186566,83.84958057642693,81.37270763281732,81.58754568638346,84.98884246046488,81.91894973631017,76.56176491023405,78.13416987533668,83.42316199008002,76.81676105968599,79.81859210745945,83.21513816348393,72.6916393340461,63.93355131607551,64.57292141628132,65.10126862034869,65.28145607027307,57.48443471388831,58.49998169583769,60.46900168437943,63.113187411003096,60.20280221965303,63.076333856110296
Ukiah, United States of America,40.988416658408426,78.41733505688075,74.39074701272685,69.82326773645497,67.39802972876288,67.9281724793397,73.0945197858384,65.91573725188861,59.120334058520925,58.24656222841275,56.71911704892882,62.043199292909286,59.90574962950866,56.91746880269117,52.14827208465896,49.50426146493646,49.25849528028076,47.216161740588646,49.99454631782682,43.22316329092799,37.59286727891463,38.22539841231966,41.808184991576596
Dublin, United States of America,52.053056501933646,81.23241815644721,77.19961176686314,65.7722629865918,58.402438863803205,50.65795100845871,55.00038655753109,55.43015461422879,54.401524298850006,56.56331202373095,54.05508894411162,56.82388304106073,57.17151045261799,54.85710501457613,57.44148693304484,54.72001216412031,57.93254063617608,51.68342159308008,55.48857632710639,50.32237242290302,49.99634423988618,54.34974160008177,53.09411763197232
Ojai, United States of America,67.92130484946782,84.74061924999285,83.12043565431921,80.21112562050077,85.14780827402679,95.52507665405312,100.22512455375242,83.90107718736596,82.55747473716306,71.75250454175946,69.44000692036037,72.51753650514159,78.42858220978556,81.64572753356487,87.47807724680777,85.21560965296231,92.0214089883581,79.82562552787815,79.20517707014602,74.71654890970237,71.34696836966332,73.17008664219102,69.27973094645718
Wheeling, United States of America,56.65979436687188,80.88164844696688,72.91835390077954,74.00515175004656,79.33565782345397,86.13962675580065,95.19944650568094,94.43637578323778,85.7008249149152,90.216584288228,80.34402090591671,72.72928303677074,72.16582343470546,72.06755380531007,68.1205587420749,62.83754375155447,63.814179734771535,63.11107436831753,62.30291939717058,65.9631329384709,67.45775054650487,60.25624662086529,57.792990254209315
Temecula, United States of America,70.95030759619765,76.58603226962938,78.88519059360362,79.92404251412844,76.90977280734413,83.10630114979712,80.11787374403674,75.81286235082925,80.07915902408065,75.28113930138059,81.02039729985255,74.47943791177775,71.477110614686,71.74687179687479,78.4529124864379,74.34216342556124,76.16027126703516,71.08156589099835,75.78887211138193,70.86673200595591,62.918322518548464,63.52764735807146,72.3693137481216
Murrieta, United States of America,65.67671535798173,84.64832658266921,82.98590616768759,85.9880923354291,79.91429551864387,81.58412664550218,76.81507516666716,84.49842194622143,93.45056695836873,79.5611498990774,81.5435752013309,84.11313844645771,74.40555247891415,73.52952249540274,75.40421869323929,72.95726122119034,70.81631913632333,66.47780088465852,68.6875868736607,64.0667857574691,63.37016546448961,67.07935953800558,66.99024966514138
Indio, United States of America,57.30761764871273,53.93753911170781,56.89684157423805,54.73236159587783,57.57949990412603,56.38235888614928,57.43376151395448,58.33966787350354,52.46598163764376,51.21573025941738,48.413857137081614,49.208800853065945,54.6212509472154,51.8440360615667,55.4948196778933,58.17614985261592,57.6360582336388,57.36817604141668,56.1155263899072,55.90234622934113,59.16831097939838,61.21630499965672,58.45377000168698
Myrtle Beach, United States of America,70.6405363498957,82.38627587114935,75.7998470414611,77.88257447467618,78.73880425904986,82.92495307858803,85.30412776152122,84.9263091321906,85.00986198254029,83.31163265794612,86.29873173443409,86.67981703570385,90.85505010812749,75.97968759690694,76.03794800004889,74.44543378216387,75.24724494557331,78.39581934189525,87.22328056936969,84.53738937816317,78.44220370228382,72.99776250779396,72.05334707689362
Redondo Beach, United States of America,82.58176143295702,78.54294247897616,84.90262642165577,88.93499490606544,80.9925995380956,86.31704199082351,88.9183736078814,98.95343697668774,79.70939889946457,80.95141637728823,81.87488056798738,80.09509512184161,87.65117915626443,82.10273681500748,71.0490974769894,75.73246117099708,73.98037647356269,76.8205085644578,75.94143582485549,72.14972243215078,77.07070885914884,75.95328766399668,84.23339666161617
Kent, United States of America,64.10888186009971,75.43545417458199,76.42268597175466,79.58781719222175,77.57204623830609,79.42787277795863,81.95927569028059,83.83919106539906,91.44019318048294,88.74801823324819,97.47922915575944,99.77184784919224,85.06034043316068,84.15081993913583,82.06893763938353,79.46810149700246,78.46561005485043,72.56802780152623,63.46082486241278,63.982322331130696,64.86666943235888,64.9204750414102,65.39105949730171
Texarkana, United States of America,53.55644180239728,66.8474042131539,68.93869629225262,64.02408447498527,65.23760358437006,59.614349301269854,58.038937876706896,57.160211882934696,64.00116089869097,58.6043150255477,60.245468163699215,58.43633241855096,52.635513215098655,56.99196728766936,53.7780715510302,53.36839609846203,52.02129055425903,56.64629500717937,55.81224190974839,57.07083240279282,56.47461970366924,55.30922599033462,54.62757063844523
Kennewick, United States of America,79.08912296474784,85.56871894192534,82.4442862739576,83.92724679986142,79.76082179681897,77.52787478780735,70.9159726418439,77.14876345217974,69.82857873954345,74.87340416442592,84.18289941656111,74.18112458460172,81.8834285174364,89.69977551244814,98.34464834150688,85.4698659327731,89.7758898753359,94.82887523292936,75.63105590541947,81.66517192611151,83.85503113359704,81.41140971845944,80.6709054240428
Camarillo, United States of America,74.23277199759632,86.3426684285057,83.61210533381059,86.51160949050768,83.80140871229466,83.34556017190005,81.4566961592603,86.15445327715709,96.01591811982512,91.8884788894273,84.85518238198355,83.63862683846091,78.76194473740392,74.63282824649919,67.84841583985586,64.84882568352697,66.32065802151209,63.22424853533288,62.20953655779238,67.5881275415795,68.0143819212262,69.58621123360997,75.71742743754824
Kearney, United States of America,37.71087083292009,86.31512465403014,82.95452801228954,72.50338583969669,69.69533145134582,63.90561292608084,64.31225982331347,65.39569969137112,68.31820881156332,64.54072907103117,62.82106195286533,61.94071409743366,59.91964638991481,58.49083725860229,57.95847383900859,55.70968035654843,53.75289760127841,49.58527727379058,44.77057212026544,42.433582696842215,36.78690311946056,37.25903464375505,38.465088249578486
Klamath Falls, United States of America,69.51277829858128,89.01880255304923,81.84157378046545,70.27132104231148,69.85723840768351,67.90978899821246,69.43716672951908,70.1846610406615,70.59007581475007,67.31217839355887,65.93890301618663,68.88815946843317,73.16624392194332,79.78228030049647,84.68455074607539,81.60235079390353,75.05767154328267,67.8899680764491,67.8613362979761,71.70949607218492,74.30131416381545,68.56881268157925,70.90303386455291
Roseburg, United States of America,57.576918036490866,77.33019106289359,82.53972507943172,76.68982290433253,71.76307061668841,76.32713965409461,75.67093936130354,73.49544923217867,76.01754348837731,68.88456308715348,72.85395539122707,70.30033056745012,63.89411017285786,66.30820604083597,63.83469598370474,61.32257655292541,62.92997942996878,62.80117822631493,65.23994823500188,60.43577244815209,63.5673412335816,60.114946943159005,58.72845639722068
Danville, United States of America,74.40082539607455,81.80694725965955,81.05752160621314,73.91874608523914,78.08401109646891,77.29382816733917,72.18266502781665,70.22411857126374,66.4188926486034,68.17449019717867,68.54314333656986,69.47354997969603,66.38809438645882,69.285385337144,67.05813387222139,64.6879251213181,67.62309247502152,69.6338165144799,71.90766301230484,69.08340447337953,74.16685495773231,70.72706099510901,75.88884190399604
North Charleston, United States of America,67.94949079669291,80.30191393482887,78.11721904330201,73.95182653982408,64.53524688278974,62.21292710943133,62.994483110787925,71.6178137405056,68.23553744912653,70.46471956617377,66.27443444404375,70.0287498379579,78.25281848941972,81.989894224918,82.55775152669725,89.64815717410727,94.74792921729234,82.09201045555183,84.14068039493557,80.7604984044701,79.89921066882268,75.70588156566633,69.30848061262677
Oroville, United States of America,63.137055678596084,75.05090388368163,69.9040570479841,67.62688794171312,71.5019223049458,75.64717227425548,75.81810722649469,77.39190050421178,75.87067417231364,74.56790217942279,71.85745598218615,71.55252711080131,65.82965243185762,64.69161958176527,63.652170131623286,62.07391096464722,61.39865126035661,57.55401763075429,61.48998863152282,65.03717080634719,61.50017820583627,61.856145716433545,64.399796792168
Madera, United States of America,72.58279932306156,73.34672526934641,72.42488179657552,73.85364139963443,71.81191430319821,70.925756250433,78.97622097363502,79.84535233007084,73.33910971580372,74.52463979854873,75.04303591611787,68.8047051006613,69.4271904249525,66.80669494453238,73.04514947519571,82.25481559333545,77.76329497265469,73.25071244582705,72.79491940775999,69.44052914792515,71.33113176983392,69.91565562271009,74.0344553095228
Glendora, United States of America,52.11853998243625,50.03186934626779,55.6178457146552,53.31278294247636,46.10173155650936,48.804807060143055,47.40648326726658,46.56386047139021,46.57434837135747,49.03048664311629,43.908820148339984,45.26163953042582,42.10807584351735,41.42564477743906,38.74038030354848,41.27541147379674,41.421155613920966,43.248842949289816,49.08035166862688,53.09360538261118,54.47336571412205,52.03666906298994,53.16091078208498
Panama City, United States of America,72.94458030992692,46.29312473023846,45.78798932661894,50.6068746009989,53.17290188346516,52.971125264172045,56.54046301013209,54.0991550884213,57.94265918959075,58.105806166671535,58.64809207273298,59.4584096342236,65.9132750727585,71.89691755602242,79.66309599415058,78.78349857526153,86.95718338332493,81.39253617246113,76.44579183301916,70.90068110943629,68.01126044684534,75.50260620226963,74.40347191612545
Longview, United States of America,56.35570259613638,77.45391983707027,68.74169131042542,72.26966683001075,69.14914829455054,64.9360160459894,61.74912257027832,68.37717940725784,66.19471070145315,63.32859914339991,63.438751311029066,71.77313543421917,69.50071219234688,70.68501300100691,74.96848220099412,74.82317194096484,71.39414168109631,62.614108100344616,64.71899332041941,61.85441821986775,60.30114433911116,64.3290820241865,57.482816648059114
Cary, United States of America,51.58142846941086,47.59557002682402,47.404262377770216,48.2289503596117,52.90402688278191,58.56772118953577,59.54480367905735,59.36162631399161,61.39409267435524,54.26316648997255,53.88007082746735,55.83929119660056,57.41482647932664,53.4770098403926,56.39344783324803,51.91741300755955,50.58009294538264,49.72141614260302,54.54016612222843,55.94414924790482,52.273947912648914,53.40524321166813,52.61305703879908
Hamilton, United States of America,56.73962684348643,94.06502918367876,81.21609497437056,84.01246184656023,83.80841657701733,80.72275025014599,85.13435317871797,91.9620700555241,78.27272515113836,82.05717190822504,77.88458633254331,80.2088597451283,73.9729586097397,79.01370458811667,73.40836323076776,70.60616480157317,69.87146851095342,73.58748684224555,80.91416796448222,74.71869488515884,67.55807746112286,61.5693185077838,57.87441938035616
Marietta, United States of America,61.527073969115705,87.16291100918033,83.21392222601517,84.82708260263028,85.13916220786969,94.18544982435468,85.89827365494095,82.13004086834128,77.07501867957042,75.66650803205341,86.4880399210937,85.80648689706408,76.18598085287489,69.8541012038943,77.38167985951137,76.94806734460393,76.91180209180955,67.53108984639825,64.84547731661517,56.235770885326765,59.47009295158737,64.95440628195564,62.75761544849802
Stillwater, United States of America,54.68660144065677,80.62152887252684,79.3701751644579,71.87445286303095,73.82108780579175,77.16763849645068,81.11450401201462,80.86371306070546,76.14389037941847,72.76808681130035,78.27413480567067,72.74641929549468,63.6493393272612,63.73431446057332,57.97324843974841,56.40898814993229,59.69668264298356,63.787637901688,63.60106712349551,56.18402476590334,59.43377746177426,58.71002278475302,55.78033346946991
Kalispell, United States of America,53.95340954969596,90.08077786314234,88.83336706568754,85.10477251922053,94.36068115571362,94.41731419192696,84.14913204748648,83.80769224413956,86.37817328466032,87.94048587634997,93.2632295229082,73.79494385987707,73.81995096434109,76.05225725846297,80.51150406142162,75.06207423611606,72.00718716044378,69.99040596878825,69.07042743335944,71.36027451329954,62.61210152690674,56.87210360979476,55.032477740689885
Livonia, United States of America,46.21753684523225,74.56280903883895,68.30663868314417,69.41422234956036,67.55233865554965,68.12210775502629,60.32693557315476,58.08851392722983,56.56471593187037,52.41069175578743,48.957799103156646,50.70860867121401,52.45910070773768,52.39099961635304,57.941369804545495,58.743101532720274,63.5034520867074,55.37326028296454,50.44978147227241,50.92685828995418,48.114019754173945,45.35014539202802,47.141887582136896
Montclair, United States of America,47.8414171649608,74.86519031905817,72.12045682946103,68.82471696494562,62.58814769415452,54.56073726753991,49.76084378830321,45.43791459791721,42.9055853384825,42.50320860731436,40.57306051205637,44.37598956319303,40.59590711952138,45.23093822072893,43.39384836430791,39.71103434013562,44.23305646311462,49.36134899510989,53.30695449785969,48.44483261976565,48.68670272714665,49.57605022006634,48.79824550826002
Manhattan, United States of America,79.58033292035167,84.56987936790395,92.56015525611114,75.64223045444739,76.8825296583319,69.8567490799149,73.42247520097735,72.08767254280842,64.44955959630477,65.21583582407298,66.78638503718149,67.43405141494976,68.15072212930897,72.09282281301014,67.2112314542363,73.36201685670706,72.4537005930567,74.70893003718918,71.2565250256691,78.02144102387143,73.97999343448946,82.04372488590626,81.1719395787587
Yucca Valley, United States of America,78.10470411083273,84.12337066665606,76.74510670224076,79.0582380998425,76.00825144787449,76.5683625368817,69.04747214223345,69.27189719830173,73.2391518562667,74.05823183198841,72.33631614940285,69.58361625884766,69.53216799615052,62.82494264197923,63.616804006742015,62.484913761516616,64.3375153322228,69.75916774191447,73.52997971243356,73.0833796750788,78.7875394993961,80.36047638950899,79.66679819304939
Lake Charles, United States of America,89.44116736675744,66.3118415384425,73.36942026095704,75.27063550506764,64.74909653586406,66.76360650782269,62.52509659312604,60.19552266797808,53.25721265354574,55.85520980520014,51.5944774743529,54.79132407542252,59.14156504972048,62.21650103860281,63.56661473245544,67.20479275259224,73.88610502948339,70.190209885618,69.794722808975,70.54277089981026,80.17103124787384,80.71591431096078,91.2299907140926
Huntsville, United States of America,41.15237235304737,82.68947478527204,82.34818798547175,88.90532627362218,98.1213444993019,76.41970383064123,73.11560744974673,74.3690626639633,67.9909758857743,65.57179909656537,61.43425136202827,56.15212443270148,55.778867780879445,50.17431642734411,48.30254190423225,47.145955168277375,44.03144920847027,42.84436435580624,41.67960518687926,39.80286240493639,40.63220359512094,42.14377429857606,41.97541980010832
Moss Point, United States of America,49.09945020235086,97.5645647910126,79.2127744875599,73.70101000251759,72.67057246515343,72.8906408877749,64.00959827693762,68.54826496096713,72.26915193540802,69.46815244990344,67.6889074531755,64.36791143653468,61.90319048234964,60.4903900675186,55.196366234612775,57.82796819411541,54.92496228969304,52.52205604114384,52.436966654917306,49.303699904236,51.05563841588924,49.68572085076672,50.081439206397874
Verona, United States of America,82.85586056177635,81.86265025745433,84.90389484857924,80.82983912961062,88.45656439507611,88.34162809490526,96.46928537286485,78.94286964690998,75.387189660414,78.23927799035923,81.46986488416185,86.7501525338208,85.05989949440774,75.90168961767777,73.03471498466797,82.6778018653421,78.61268658060762,84.3055349103052,85.28292412488356,90.19160462625696,79.86069913434228,75.75529405121105,84.51297777301188
Olive Branch, United States of America,45.94999142634916,85.94799125306606,95.0133537217414,74.8238401989243,74.02609724735622,76.9792922117421,70.11809346506088,65.7554001030956,63.23371412299419,57.87543090934479,59.77327221369273,64.47554866093253,58.09375737542042,60.629227682746674,58.5745080868525,59.49001175839929,60.87948269874782,55.81421066848035,51.81295262898975,46.44689641576352,47.659800864414095,48.10728504328638,46.86899125487614
Harlingen, United States of America,57.49070391436686,86.3413127286428,79.4553122940689,76.11612604244259,75.84902128012303,83.415626605168,91.13530634422004,90.95033567366164,90.04275892486389,98.4941884656346,73.97874806888454,72.94622911154501,79.1604143932358,82.67460486117949,78.41852553042673,69.30741548789932,67.63107289708874,62.557939486555526,66.05385834687613,65.44751141775417,64.58385952069156,60.06810116558972,58.640517992654196
Valparaiso, United States of America,58.21318628240403,80.31280060456822,72.80248222160887,73.77053342279271,67.30963321382065,62.36588231634097,60.988574336664094,66.34600770120359,73.12407255654205,69.75871396302918,65.41437273709376,71.63246246368317,69.01384517614468,70.46805330307208,77.78934235434812,74.10552702738286,73.71352929189581,75.80810745890435,74.96606017262683,75.78471817792342,69.28651241622842,63.22963203853348,59.377450008052115
Jackson, United States of America,58.025927112450844,77.54736819998983,71.06814219069322,67.42541376901683,69.3089721936407,65.76138510779339,69.38211153132443,66.9216350355838,60.64444645432612,58.42813550338407,57.55853188426574,54.17547069565891,54.960085394101085,58.40894863274757,60.32445980205032,65.36364753125581,65.67865037542308,60.26860839021554,65.77069624654037,57.69820852417829,59.16122481583675,59.40989466331535,59.18644565469986
Loveland, United States of America,68.73843231010672,72.84268347895792,71.9202601993317,64.78155150759008,62.88166747434424,65.50172251467338,73.12812795663727,76.4009757834209,83.24872291770296,84.94697446260544,87.02139601338321,81.43633456479947,80.6367628365398,77.95499335979545,84.37009611331328,87.0278286602222,91.16399815542036,88.66963110818858,95.17968062346684,84.58852340805652,77.84542944841574,71.58087722112545,70.11320095630886
Bloomfield Hills, United States of America,70.937569958336,56.56420270293346,63.20369410723716,65.39564017773799,58.83631762753338,59.30961067005385,56.15910630065865,56.196954054551775,58.92503601928186,59.68183379150624,60.62045445640731,64.10940873840377,65.55407991798481,66.34472159576366,66.13497006935562,67.48725938428828,66.05072527313042,68.3664702626034,66.89560819639142,63.90910541971221,66.80713350659991,69.53033819418029,72.35632135750272
Boone, United States of America,91.57670901125736,71.56044171165625,69.2396654270692,74.10477917073757,72.46216092825622,67.23521384729726,65.76365818264232,64.4695179961035,67.89076422429862,74.45216276532857,82.07868053539312,81.60546164710061,81.75300508873971,81.71480708284143,89.37181557550124,86.19139911403539,78.372939191478,85.22213893878262,89.27273380893338,85.04802483140283,80.13729335422798,84.06669875744146,93.40824319148251
Bowling Green, United States of America,81.19496207364813,75.0962976379451,73.96998322793905,79.10434252274095,75.54385664331882,77.40039506697556,81.0895302756467,79.6747803258746,71.97110550475847,70.74971365184216,63.3120833386018,66.41951352421587,68.13005032789638,75.01359225867644,73.28797247142717,73.51905868156247,79.64466800314099,76.53771487243887,74.53011850479074,84.18940888246267,86.97152460648925,82.3576280794453,82.8188613151211
Boynton Beach, United States of America,31.887322871794296,79.01488830177215,76.1493880882169,77.89220173522362,70.45318149773239,65.37992589223629,64.60570325621033,58.30225311264904,55.39552149630176,55.52534912455731,55.83897786339431,52.09850979586892,55.785898214018616,48.10023560191296,47.91688663270257,45.306379479523066,43.22205420598368,37.258180448444485,33.94202239248171,34.35776909261094,34.36615128864278,35.52170669454328,32.525069329230185
Brainerd, United States of America,68.6170251011934,86.46256311696592,90.29988222160284,95.72378379550752,85.01322223617491,81.8267626167251,81.62180314476221,82.90200973644491,76.96947291828992,80.1038051070935,83.91553436976831,79.94784502354497,74.66291321820225,74.19808482964805,75.98294247180722,76.0259159643502,74.42425047190441,71.83906699157134,64.20488561725632,69.78763905245135,63.547692165521575,67.34338616872625,69.98936560321728
